country,city,city_country,mean_pm10_ug_per_m3,year,mean_pm2.5_ug_per_m3,year2
Romania,PLOIESTI,"PLOIESTI, Romania",30,2013,17,2013
Romania,GIURGIU,"GIURGIU, Romania",30,2013,22,2013
Romania,BOTOSANI,"BOTOSANI, Romania",29,2013,20,2013
Romania,DROBETA TURNU SEVERIN,"DROBETA TURNU SEVERIN, Romania",28,2013,20,2013
Romania,TIMISOARA,"TIMISOARA, Romania",27,2013,12,2013
Romania,SUCEAVA,"SUCEAVA, Romania",27,2013,20,2013
Romania,CLUJ,"CLUJ, Romania",27,2013,20,2013
Romania,ZONA FIRIZA,"ZONA FIRIZA, Romania",27,2013,20,2013
Romania,ALBA IULIA,"ALBA IULIA, Romania",26,2013,19,2013
Romania,BLEJOI,"BLEJOI, Romania",26,2013,19,2013
Romania,MIERCUREA CIUC,"MIERCUREA CIUC, Romania",26,2013,16,2013
Romania,UNGHENI,"UNGHENI, Romania",26,2013,19,2013
Romania,TURCENI,"TURCENI, Romania",26,2013,19,2013
Romania,MEDIAS,"MEDIAS, Romania",26,2013,19,2013
Romania,CRAIOVA,"CRAIOVA, Romania",25,2013,18,2013
Romania,SIRET,"SIRET, Romania",25,2013,18,2013
Romania,BUZAU,"BUZAU, Romania",25,2013,18,2013
Romania,HUSI,"HUSI, Romania",24,2013,18,2013
Romania,SLATINA,"SLATINA, Romania",24,2013,18,2013
Romania,BRASOV,"BRASOV, Romania",24,2013,15,2013
Romania,ALEXANDRIA,"ALEXANDRIA, Romania",22,2013,16,2013
Romania,PIATRA NEAMT,"PIATRA NEAMT, Romania",22,2013,16,2013
Romania,NADLAC,"NADLAC, Romania",21,2013,16,2013
Romania,SATU MARE,"SATU MARE, Romania",21,2013,16,2013
Romania,BAIA MARE,"BAIA MARE, Romania",21,2013,18,2013
Romania,ARAD,"ARAD, Romania",21,2013,17,2013
Romania,ORADEA,"ORADEA, Romania",21,2013,15,2013
Romania,COMUNA SINANDREI,"COMUNA SINANDREI, Romania",19,2013,14,2013
Romania,MOLDOVA NOUA,"MOLDOVA NOUA, Romania",19,2013,14,2013
Romania,BACAU,"BACAU, Romania",18,2013,13,2013
Romania,GALATI,"GALATI, Romania",18,2013,7,2013
Romania,ISACCEA,"ISACCEA, Romania",18,2013,13,2013
Romania,PITESTI,"PITESTI, Romania",17,2013,14,2013
Romania,DEVA,"DEVA, Romania",17,2013,13,2013
Romania,SANPETRU,"SANPETRU, Romania",17,2013,13,2013
Romania,VULCAN,"VULCAN, Romania",12,2013,9,2013
Romania,CAMPULUNG,"CAMPULUNG, Romania",12,2013,8,2013
Russian Federation,Moscow,"Moscow, Russian Federation",32,2009,19,2009
Saudi Arabia,Riyadh,"Riyadh, Saudi Arabia",368,2014,155,2014
Saudi Arabia,Al Jubail,"Al Jubail, Saudi Arabia",359,2014,151,2014
Saudi Arabia,Dammam,"Dammam, Saudi Arabia",286,2014,120,2014
Saudi Arabia,Yenbu,"Yenbu, Saudi Arabia",230,2014,97,2014
Saudi Arabia,Makkah,"Makkah, Saudi Arabia",176,2014,74,2014
Saudi Arabia,Jeddah,"Jeddah, Saudi Arabia",161,2014,68,2014
Saudi Arabia,Medina,"Medina, Saudi Arabia",153,2014,64,2014
Senegal,Dakar,"Dakar, Senegal",141,2013,34,2013
Serbia,BELGRADE,"BELGRADE, Serbia",37,2013,22,2013
Serbia,NOVI SAD,"NOVI SAD, Serbia",32,2013,19,2013
Serbia,NIS,"NIS, Serbia",31,2013,19,2013
Singapore,Singapore,"Singapore, Singapore",30,2014,18,2014
Slovakia,VELKA IDA,"VELKA IDA, Slovakia",39,2013,25,2013
Slovakia,ZILINA,"ZILINA, Slovakia",36,2013,24,2013
Slovakia,BANSKA BYSTRICA,"BANSKA BYSTRICA, Slovakia",35,2013,17,2013
Slovakia,BYSTRICANY,"BYSTRICANY, Slovakia",34,2013,22,2013
Slovakia,RUZOMBEROK,"RUZOMBEROK, Slovakia",34,2013,23,2013
Slovakia,PRESOV,"PRESOV, Slovakia",34,2013,22,2013
Slovakia,PRIEVIDZA,"PRIEVIDZA, Slovakia",31,2013,21,2013
Slovakia,TRNAVA,"TRNAVA, Slovakia",30,2013,20,2013
Slovakia,SENICA,"SENICA, Slovakia",29,2013,19,2013
Slovakia,KOSICE,"KOSICE, Slovakia",28,2013,19,2013
Slovakia,MARTIN,"MARTIN, Slovakia",28,2013,17,2013
Slovakia,STRAZSKE,"STRAZSKE, Slovakia",27,2013,19,2013
Slovakia,BRATISLAVA,"BRATISLAVA, Slovakia",27,2013,18,2013
Slovakia,NITRA,"NITRA, Slovakia",26,2013,17,2013
Slovakia,ZVOLEN,"ZVOLEN, Slovakia",26,2013,19,2013
Slovakia,HNUSTA,"HNUSTA, Slovakia",26,2013,17,2013
Slovakia,VRANOV NAD TOPLOV,"VRANOV NAD TOPLOV, Slovakia",25,2013,17,2013
Slovakia,MALACKY,"MALACKY, Slovakia",25,2013,17,2013
Slovakia,HUMENNE,"HUMENNE, Slovakia",25,2013,18,2013
Slovakia,HANDLOVA,"HANDLOVA, Slovakia",24,2013,16,2013
Slovakia,ZIAR NAD HRONOM,"ZIAR NAD HRONOM, Slovakia",21,2013,14,2013
Slovenia,TRBOVLJE1,"TRBOVLJE1, Slovenia",30,2013,23,2013
Slovenia,MARIBOR,"MARIBOR, Slovenia",30,2013,20,2013
Slovenia,CELJE,"CELJE, Slovenia",29,2013,22,2013
Slovenia,ZAGORJE OB SAVI,"ZAGORJE OB SAVI, Slovenia",29,2013,22,2013
Slovenia,MURSKA SOBOTA,"MURSKA SOBOTA, Slovenia",28,2013,21,2013
Slovenia,NOVO MESTO,"NOVO MESTO, Slovenia",27,2013,20,2013
Slovenia,ZERJAV,"ZERJAV, Slovenia",26,2013,19,2013
Slovenia,LJUBLJANA,"LJUBLJANA, Slovenia",24,2013,20,2013
Slovenia,KRANJ,"KRANJ, Slovenia",24,2013,18,2013
Slovenia,HRASTNIK,"HRASTNIK, Slovenia",23,2013,17,2013
Slovenia,NOVA GORICA,"NOVA GORICA, Slovenia",21,2013,16,2013
Slovenia,VELENJE,"VELENJE, Slovenia",20,2013,15,2013
Slovenia,KOPER,"KOPER, Slovenia",19,2013,15,2013
South Africa,Hartebeespoort,"Hartebeespoort, South Africa",118,2014,60,2014
South Africa,Johannesburg,"Johannesburg, South Africa",85,2010,40,2011
South Africa,Tshwane [Pretoria],"Tshwane [Pretoria], South Africa",63,2014,51,2014
South Africa,Mpumalanga,"Mpumalanga, South Africa",61,2013,30,2013
South Africa,Vereeniging,"Vereeniging, South Africa",57,2014,34,2014
South Africa,Zamdela,"Zamdela, South Africa",56,2014,29,2014
South Africa,Sekunda,"Sekunda, South Africa",53,2014,25,2014
South Africa,Sebokeng,"Sebokeng, South Africa",42,2014,31,2014
South Africa,Diepkloof,"Diepkloof, South Africa",39,2014,21,2014
South Africa,Waterberg,"Waterberg, South Africa",37,2014,17,2014
South Africa,Ermelo,"Ermelo, South Africa",33,2014,16,2014
South Africa,Witbank,"Witbank, South Africa",30,2014,16,2014
South Africa,Middleburg,"Middleburg, South Africa",23,2014,12,2014
Spain,PUERTO REAL,"PUERTO REAL, Spain",32,2013,18,2013
Spain,AVILES,"AVILES, Spain",32,2013,18,2013
Spain,La Linea de la Concepción,"La Linea de la Concepción, Spain",30,2013,17,2013
Spain,ARONA,"ARONA, Spain",29,2013,11,2013
Spain,SEVILLA,"SEVILLA, Spain",28,2013,16,2013
Spain,EJIDO (EL),"EJIDO (EL), Spain",28,2013,15,2013
Spain,ALCORA (L'),"ALCORA (L'), Spain",28,2013,8,2013
Spain,CANGAS DEL NARCEA,"CANGAS DEL NARCEA, Spain",27,2013,15,2013
Spain,JEREZ DE LA FRONTERA,"JEREZ DE LA FRONTERA, Spain",27,2013,15,2013
Spain,CUEVAS DEL ALMANZORA,"CUEVAS DEL ALMANZORA, Spain",27,2013,15,2013
Spain,MIERES,"MIERES, Spain",27,2013,15,2013
Spain,SAN BARTOLOME DE TIRAJANA,"SAN BARTOLOME DE TIRAJANA, Spain",27,2013,9,2013
Spain,MAIRENA DEL ALJARAFE,"MAIRENA DEL ALJARAFE, Spain",26,2013,14,2013
Spain,GIJÓN,"GIJÓN, Spain",26,2013,11,2013
Spain,ARMILLA,"ARMILLA, Spain",26,2013,14,2013
Spain,SIERO,"SIERO, Spain",26,2013,14,2013
Spain,ALGAR,"ALGAR, Spain",26,2013,14,2013
Spain,MURCIA,"MURCIA, Spain",25,2013,14,2013
Spain,PUERTO DEL ROSARIO,"PUERTO DEL ROSARIO, Spain",25,2013,7,2013
Spain,ALBACETE,"ALBACETE, Spain",25,2013,14,2013
Spain,MOTRIL,"MOTRIL, Spain",25,2013,14,2013
Spain,LANGREO,"LANGREO, Spain",25,2013,14,2013
Spain,BARRIOS (LOS),"BARRIOS (LOS), Spain",25,2013,14,2013
Spain,TELDE,"TELDE, Spain",25,2013,8,2013
Spain,ILLESCAS,"ILLESCAS, Spain",24,2013,13,2013
Spain,OVIEDO,"OVIEDO, Spain",24,2013,13,2013
Spain,BARCELONA,"BARCELONA, Spain",24,2013,15,2013
Spain,ARRECIFE,"ARRECIFE, Spain",24,2013,4,2013
Spain,HUELVA,"HUELVA, Spain",24,2013,13,2013
Spain,GRANADILLA DE ABONA,"GRANADILLA DE ABONA, Spain",24,2013,8,2013
Spain,SAN MARTÍN DEL REY AURELIO,"SAN MARTÍN DEL REY AURELIO, Spain",24,2013,13,2013
Spain,COLLADO VILLALBA,"COLLADO VILLALBA, Spain",23,2013,12,2013
Spain,MIRANDA DE EBRO,"MIRANDA DE EBRO, Spain",23,2013,13,2013
Spain,VILLA DEL PRADO,"VILLA DEL PRADO, Spain",23,2013,12,2013
Spain,ALGECIRAS,"ALGECIRAS, Spain",23,2013,13,2013
Spain,PUERTOLLANO,"PUERTOLLANO, Spain",23,2013,14,2013
Spain,SANGüESA/ZANGOZA,"SANGüESA/ZANGOZA, Spain",23,2013,13,2013
Spain,PALOS DE LA FRONTERA,"PALOS DE LA FRONTERA, Spain",23,2013,13,2013
Spain,DURANGO,"DURANGO, Spain",23,2013,13,2013
Spain,CARTAGENA,"CARTAGENA, Spain",23,2013,12,2013
Spain,Punta Umbría,"Punta Umbría, Spain",23,2013,12,2013
Spain,ARUCAS,"ARUCAS, Spain",23,2013,11,2013
Spain,AGüIMES,"AGüIMES, Spain",23,2013,7,2013
Spain,MEDINA DEL CAMPO,"MEDINA DEL CAMPO, Spain",22,2013,12,2013
Spain,ALFARO,"ALFARO, Spain",22,2013,8,2013
Spain,PALMAS DE GRAN CANARIA (LAS),"PALMAS DE GRAN CANARIA (LAS), Spain",22,2013,7,2013
Spain,LUGO,"LUGO, Spain",22,2013,12,2013
Spain,SANTIAGO DE COMPOSTELA,"SANTIAGO DE COMPOSTELA, Spain",22,2013,12,2013
Spain,ARAFO,"ARAFO, Spain",22,2013,7,2013
Spain,VALDEMORO,"VALDEMORO, Spain",22,2013,10,2013
Spain,ARGANDA DEL REY,"ARGANDA DEL REY, Spain",22,2013,12,2013
Spain,LORCA,"LORCA, Spain",22,2013,12,2013
Spain,GETAFE,"GETAFE, Spain",22,2013,12,2013
Spain,MATARÓ,"MATARÓ, Spain",21,2013,12,2013
Spain,GUARDO,"GUARDO, Spain",21,2013,12,2013
Spain,CORUÑA (A),"CORUÑA (A), Spain",21,2013,12,2013
Spain,TORRELAVEGA,"TORRELAVEGA, Spain",21,2013,12,2013
Spain,CASTRO-URDIALES,"CASTRO-URDIALES, Spain",21,2013,12,2013
Spain,VIGO,"VIGO, Spain",21,2013,11,2013
Spain,ALCANTARILLA,"ALCANTARILLA, Spain",21,2013,11,2013
Spain,LOGROÑO,"LOGROÑO, Spain",21,2013,11,2013
Spain,ABANTO Y CIERVANA/ABANTO ZIERB,"ABANTO Y CIERVANA/ABANTO ZIERB, Spain",21,2013,11,2013
Spain,SANTA CRUZ DE LA PALMA,"SANTA CRUZ DE LA PALMA, Spain",21,2013,5,2013
Spain,EIVISSA,"EIVISSA, Spain",21,2013,11,2013
Spain,PALENCIA,"PALENCIA, Spain",21,2013,11,2013
Spain,Santa Lucía de Tirajana,"Santa Lucía de Tirajana, Spain",21,2013,7,2013
Spain,SANTANDER,"SANTANDER, Spain",21,2013,11,2013
Spain,CIUDAD REAL,"CIUDAD REAL, Spain",21,2013,11,2013
Spain,LEGANES,"LEGANES, Spain",20,2013,11,2013
Spain,CAMARGO,"CAMARGO, Spain",20,2013,11,2013
Spain,CONGOSTO,"CONGOSTO, Spain",20,2013,11,2013
Spain,PRADO DEL REY,"PRADO DEL REY, Spain",20,2013,11,2013
Spain,ALCANAR,"ALCANAR, Spain",20,2013,11,2013
Spain,ALCALÃ__ DE HENARES,"ALCALÃ__ DE HENARES, Spain",20,2013,11,2013
Spain,CORRALES DE BUELNA (LOS),"CORRALES DE BUELNA (LOS), Spain",20,2013,11,2013
Spain,ALCORCÓN,"ALCORCÓN, Spain",20,2013,9,2013
Spain,ELCHE/ELX,"ELCHE/ELX, Spain",20,2013,11,2013
Spain,ROBLA (LA),"ROBLA (LA), Spain",20,2013,11,2013
Spain,ARANJUEZ,"ARANJUEZ, Spain",20,2013,11,2013
Spain,VILLAREJO DE SALVANES,"VILLAREJO DE SALVANES, Spain",20,2013,10,2013
Spain,SAN ROQUE,"SAN ROQUE, Spain",19,2013,11,2013
Spain,BADALONA,"BADALONA, Spain",19,2013,11,2013
Spain,SONDIKA,"SONDIKA, Spain",19,2013,11,2013
Spain,FABERO,"FABERO, Spain",19,2013,10,2013
Spain,MAJADAHONDA,"MAJADAHONDA, Spain",19,2013,10,2013
Spain,ASTILLERO (EL),"ASTILLERO (EL), Spain",19,2013,10,2013
Spain,SANT JUST DESVERN,"SANT JUST DESVERN, Spain",19,2013,10,2013
Spain,BILBAO,"BILBAO, Spain",19,2013,10,2013
Spain,COSLADA,"COSLADA, Spain",19,2013,10,2013
Spain,SANTA CRUZ DE TENERIFE,"SANTA CRUZ DE TENERIFE, Spain",19,2013,7,2013
Spain,TORREJÓN DE ARDOZ,"TORREJÓN DE ARDOZ, Spain",19,2013,9,2013
Spain,TEGUISE,"TEGUISE, Spain",19,2013,6,2013
Spain,LLODIO,"LLODIO, Spain",19,2013,10,2013
Spain,BURJASSOT,"BURJASSOT, Spain",19,2013,10,2013
Spain,PALMA DE MALLORCA,"PALMA DE MALLORCA, Spain",18,2013,10,2013
Spain,SANT FELIU DE LLOBREGAT,"SANT FELIU DE LLOBREGAT, Spain",18,2013,9,2013
Spain,Ávila,"Ávila, Spain",18,2013,10,2013
Spain,FERROL,"FERROL, Spain",18,2013,10,2013
Spain,MADRID,"MADRID, Spain",18,2013,9,2013
Spain,MÓSTOLES,"MÓSTOLES, Spain",18,2013,10,2013
Spain,MAHÓN,"MAHÓN, Spain",18,2013,5,2013
Spain,AZPEITIA,"AZPEITIA, Spain",18,2013,10,2013
Spain,FUENLABRADA,"FUENLABRADA, Spain",18,2013,10,2013
Spain,CANDELARIA,"CANDELARIA, Spain",18,2013,5,2013
Spain,COLMENAR VIEJO,"COLMENAR VIEJO, Spain",18,2013,10,2013
Spain,BEASAIN,"BEASAIN, Spain",18,2013,10,2013
Spain,SARIÑENA,"SARIÑENA, Spain",18,2013,10,2013
Spain,RIVAS-VACIAMADRID,"RIVAS-VACIAMADRID, Spain",18,2013,10,2013
Spain,REALEJOS (LOS),"REALEJOS (LOS), Spain",18,2013,4,2013
Spain,PONTEVEDRA,"PONTEVEDRA, Spain",18,2013,10,2013
Spain,SANTA MARGARIDA I ELS MONJOS,"SANTA MARGARIDA I ELS MONJOS, Spain",17,2013,10,2013
Spain,PRADEJÓN,"PRADEJÓN, Spain",17,2013,7,2013
Spain,VALVERDE,"VALVERDE, Spain",17,2013,9,2013
Spain,POBLA (SA),"POBLA (SA), Spain",17,2013,9,2013
Spain,GUADALAJARA,"GUADALAJARA, Spain",17,2013,9,2013
Spain,VALENCIA,"VALENCIA, Spain",17,2013,10,2013
Spain,TOLEDO,"TOLEDO, Spain",17,2013,9,2013
Spain,QUART DE POBLET,"QUART DE POBLET, Spain",17,2013,7,2013
Spain,ALAGÓN,"ALAGÓN, Spain",17,2013,9,2013
Spain,ALZIRA,"ALZIRA, Spain",17,2013,9,2013
Spain,PONFERRADA,"PONFERRADA, Spain",17,2013,9,2013
Spain,LEÓN,"LEÓN, Spain",16,2013,6,2013
Spain,CADAQUES,"CADAQUES, Spain",16,2013,7,2013
Spain,ZARAGOZA,"ZARAGOZA, Spain",16,2013,10,2013
Spain,ALCOBENDAS,"ALCOBENDAS, Spain",16,2013,9,2013
Spain,GANDIA,"GANDIA, Spain",16,2013,10,2013
Spain,TOLOSA,"TOLOSA, Spain",16,2013,9,2013
Spain,ARANDA DE DUERO,"ARANDA DE DUERO, Spain",16,2013,9,2013
Spain,SAN ANDRES Y SAUCES,"SAN ANDRES Y SAUCES, Spain",16,2013,9,2013
Spain,CAMBRE,"CAMBRE, Spain",16,2013,9,2013
Spain,BREÑA BAJA,"BREÑA BAJA, Spain",16,2013,6,2013
Spain,PATERNA,"PATERNA, Spain",16,2013,9,2013
Spain,CEE,"CEE, Spain",16,2013,9,2013
Spain,ALGETE,"ALGETE, Spain",16,2013,8,2013
Spain,BREÑA ALTA,"BREÑA ALTA, Spain",16,2013,7,2013
Spain,ALICANTE/ALACANT,"ALICANTE/ALACANT, Spain",15,2013,9,2013
Spain,SALAMANCA,"SALAMANCA, Spain",15,2013,7,2013
Spain,MERIDA,"MERIDA, Spain",15,2013,8,2013
Spain,ARTEIXO,"ARTEIXO, Spain",15,2013,8,2013
Spain,VILLAR DEL ARZOBISPO,"VILLAR DEL ARZOBISPO, Spain",15,2013,8,2013
Spain,ALCAÑIZ,"ALCAÑIZ, Spain",15,2013,8,2013
Spain,TALAVERA DE LA REINA,"TALAVERA DE LA REINA, Spain",15,2013,8,2013
Spain,ZAMORA,"ZAMORA, Spain",15,2013,8,2013
Spain,LLANES,"LLANES, Spain",15,2013,6,2013
Spain,CASTELLÓN DE LA PLANA/CASTELLÓ,"CASTELLÓN DE LA PLANA/CASTELLÓ, Spain",15,2013,12,2013
Spain,SEGOVIA,"SEGOVIA, Spain",15,2013,8,2013
Spain,HERNANI,"HERNANI, Spain",15,2013,8,2013
Spain,ONDA,"ONDA, Spain",15,2013,8,2013
Spain,GUADALIX DE LA SIERRA,"GUADALIX DE LA SIERRA, Spain",14,2013,8,2013
Spain,ALMONTE,"ALMONTE, Spain",14,2013,8,2013
Spain,San Martín de Valdeiglesias,"San Martín de Valdeiglesias, Spain",14,2013,8,2013
Spain,CESURAS,"CESURAS, Spain",14,2013,8,2013
Spain,ARRASATE O MONDRAGÓN,"ARRASATE O MONDRAGÓN, Spain",14,2013,8,2013
Spain,BURGOS,"BURGOS, Spain",14,2013,7,2013
Spain,CARAVACA DE LA CRUZ,"CARAVACA DE LA CRUZ, Spain",14,2013,8,2013
Spain,CARRACEDELO,"CARRACEDELO, Spain",14,2013,8,2013
Spain,BUNYOLA,"BUNYOLA, Spain",14,2013,6,2013
Spain,CERCEDA,"CERCEDA, Spain",14,2013,7,2013
Spain,ORDES,"ORDES, Spain",14,2013,7,2013
Spain,OUROL,"OUROL, Spain",14,2013,13,2013
Spain,VALLADOLID,"VALLADOLID, Spain",14,2013,9,2013
Spain,Dumbría,"Dumbría, Spain",13,2013,7,2013
Spain,SORIA,"SORIA, Spain",13,2013,7,2013
Spain,Viznar,"Viznar, Spain",13,2013,9,2013
Spain,AIA,"AIA, Spain",13,2013,7,2013
Spain,ORUSCO DE TAJUÑA,"ORUSCO DE TAJUÑA, Spain",13,2013,7,2013
Spain,BADAJOZ,"BADAJOZ, Spain",13,2013,7,2013
Spain,Valdegovía,"Valdegovía, Spain",13,2013,7,2013
Spain,OURENSE,"OURENSE, Spain",13,2013,7,2013
Spain,POLLENÇA,"POLLENÇA, Spain",13,2013,7,2013
Spain,XOVE,"XOVE, Spain",12,2013,7,2013
Spain,SAN JORGE,"SAN JORGE, Spain",12,2013,7,2013
Spain,POIO,"POIO, Spain",12,2013,7,2013
Spain,ZAFRA,"ZAFRA, Spain",12,2013,7,2013
Spain,Arrúbal,"Arrúbal, Spain",12,2013,8,2013
Spain,SAGUNTO/SAGUNT,"SAGUNTO/SAGUNT, Spain",12,2013,7,2013
Spain,OBEJO,"OBEJO, Spain",12,2013,7,2013
Spain,BUJARALOZ,"BUJARALOZ, Spain",12,2013,7,2013
Spain,BARCARROTA,"BARCARROTA, Spain",12,2013,6,2013
Spain,ALCOY/ALCOI,"ALCOY/ALCOI, Spain",12,2013,6,2013
Spain,DONOSTIA-SAN SEBASTIÃ__N,"DONOSTIA-SAN SEBASTIÃ__N, Spain",12,2013,6,2013
Spain,CAUDETE DE LAS FUENTES,"CAUDETE DE LAS FUENTES, Spain",12,2013,8,2013
Spain,LARACHA,"LARACHA, Spain",11,2013,6,2013
Spain,ELCIEGO,"ELCIEGO, Spain",11,2013,6,2013
Spain,TERUEL,"TERUEL, Spain",11,2013,6,2013
Spain,REINOSA,"REINOSA, Spain",11,2013,6,2013
Spain,ELDA,"ELDA, Spain",11,2013,8,2013
Spain,CERVO,"CERVO, Spain",11,2013,6,2013
Spain,ZORITA DEL MAESTRAZGO,"ZORITA DEL MAESTRAZGO, Spain",11,2013,6,2013
Spain,HUESCA,"HUESCA, Spain",11,2013,6,2013
Spain,PINOSO,"PINOSO, Spain",11,2013,6,2013
Spain,VENTA DE BAÑOS,"VENTA DE BAÑOS, Spain",11,2013,6,2013
Spain,TORMS (ELS),"TORMS (ELS), Spain",11,2013,6,2013
Spain,ATAZAR (EL),"ATAZAR (EL), Spain",11,2013,7,2013
Spain,CÃ__CERES,"CÃ__CERES, Spain",11,2013,7,2013
Spain,Vandellòs i l'Hospitalet de l'Infant,"Vandellòs i l'Hospitalet de l'Infant, Spain",10,2013,6,2013
Spain,VILALBA,"VILALBA, Spain",10,2013,5,2013
Spain,TORIL,"TORIL, Spain",10,2013,5,2013
Spain,BURRIANA,"BURRIANA, Spain",10,2013,7,2013
Spain,AMETLLA DE MAR (L'),"AMETLLA DE MAR (L'), Spain",10,2013,5,2013
Spain,CALANDA,"CALANDA, Spain",10,2013,5,2013
Spain,GALILEA,"GALILEA, Spain",10,2013,7,2013
Spain,BENIDORM,"BENIDORM, Spain",10,2013,7,2013
Spain,PLASENCIA,"PLASENCIA, Spain",10,2013,5,2013
Spain,ALMAZORA/ALMASSORA,"ALMAZORA/ALMASSORA, Spain",10,2013,7,2013
Spain,SANT ANTONI DE PORTMANY,"SANT ANTONI DE PORTMANY, Spain",10,2013,5,2013
Spain,ALGAR DE PALANCIA,"ALGAR DE PALANCIA, Spain",9,2013,7,2013
Spain,Pontes de García Rodríguez (As),"Pontes de García Rodríguez (As), Spain",9,2013,7,2013
Spain,MURAS,"MURAS, Spain",9,2013,5,2013
Spain,SAN PABLO DE LOS MONTES,"SAN PABLO DE LOS MONTES, Spain",9,2013,5,2013
Spain,ALBALAT DELS TARONGERS,"ALBALAT DELS TARONGERS, Spain",9,2013,7,2013
Spain,CUADROS,"CUADROS, Spain",9,2013,5,2013
Spain,VIVER,"VIVER, Spain",9,2013,6,2013
Spain,SAVIÑAO (O),"SAVIÑAO (O), Spain",9,2013,6,2013
Spain,BENICASIM/BENICÃ€SSIM,"BENICASIM/BENICÃ€SSIM, Spain",9,2013,7,2013
Spain,ZARRA,"ZARRA, Spain",9,2013,4,2013
Spain,TOJOS (LOS),"TOJOS (LOS), Spain",9,2013,5,2013
Spain,PEÑAUSENDE,"PEÑAUSENDE, Spain",8,2013,4,2013
Spain,VITORIA-GASTEIZ,"VITORIA-GASTEIZ, Spain",7,2013,4,2013
Spain,VILLALBA DE GUARDO,"VILLALBA DE GUARDO, Spain",7,2013,5,2013
Spain,MORELLA,"MORELLA, Spain",7,2013,4,2013
Spain,BUÑOL,"BUÑOL, Spain",6,2013,5,2013
Spain,NOIA,"NOIA, Spain",6,2013,3,2013
Spain,Pueyo de Araguás (El),"Pueyo de Araguás (El), Spain",6,2013,3,2013
Spain,Campisábalos,"Campisábalos, Spain",6,2013,4,2013
Sri Lanka,Colombo,"Colombo, Sri Lanka",64,2011,35,2011
Sweden,Södertälje,"Södertälje, Sweden",29,2013,8,2013
Sweden,STOCKHOLM,"STOCKHOLM, Sweden",26,2013,5,2013
Sweden,Arlöv,"Arlöv, Sweden",25,2013,7,2013
Sweden,UPPSALA,"UPPSALA, Sweden",24,2013,4,2013
Sweden,Västerås,"Västerås, Sweden",23,2013,7,2013
Sweden,LINKOPING,"LINKOPING, Sweden",22,2013,6,2013
Sweden,UMEE,"UMEE, Sweden",22,2013,6,2013
Sweden,SUNDSVALL,"SUNDSVALL, Sweden",22,2013,6,2013
Sweden,Norrköping,"Norrköping, Sweden",20,2013,6,2013
Sweden,SOLLENTUNA,"SOLLENTUNA, Sweden",19,2013,6,2013
Sweden,Malmö,"Malmö, Sweden",19,2013,10,2013
Sweden,Göteborg,"Göteborg, Sweden",18,2013,6,2013
Sweden,SKELLEFTEA,"SKELLEFTEA, Sweden",17,2013,5,2013
Sweden,HALMSTAD,"HALMSTAD, Sweden",17,2013,5,2013
Sweden,TRELLEBORG,"TRELLEBORG, Sweden",17,2013,5,2013
Sweden,YSTAD,"YSTAD, Sweden",15,2013,4,2013
Sweden,Växjö,"Växjö, Sweden",14,2013,4,2013
Sweden,Umeå,"Umeå, Sweden",14,2013,4,2013
Sweden,KIRUNA,"KIRUNA, Sweden",7,2013,2,2013
Switzerland,BERN,"BERN, Switzerland",22,2013,15,2013
Switzerland,LUZERN,"LUZERN, Switzerland",22,2013,15,2013
Switzerland,GENEVE,"GENEVE, Switzerland",20,2013,14,2013
Switzerland,ZüRICH,"ZüRICH, Switzerland",20,2013,14,2013
Switzerland,LAUSANNE,"LAUSANNE, Switzerland",20,2013,14,2013
Switzerland,BASEL,"BASEL, Switzerland",20,2013,14,2013
Switzerland,LUGANO,"LUGANO, Switzerland",19,2013,13,2013
Switzerland,WINTERTHUR,"WINTERTHUR, Switzerland",19,2013,13,2013
Switzerland,ST. GALLEN,"ST. GALLEN, Switzerland",16,2013,11,2013
Thailand,Nakhon Sawan,"Nakhon Sawan, Thailand",57,2014,31,2014
Thailand,Saraburi,"Saraburi, Thailand",56,2014,31,2014
Thailand,Phra Nakhon Si Ayutthaya,"Phra Nakhon Si Ayutthaya, Thailand",55,2014,30,2014
Thailand,Phrae,"Phrae, Thailand",55,2014,30,2014
Thailand,Samut Sakhon,"Samut Sakhon, Thailand",54,2014,30,2014
Thailand,Lampang,"Lampang, Thailand",53,2014,29,2014
Thailand,Khon Kaen,"Khon Kaen, Thailand",51,2014,28,2014
Thailand,Nakhon Ratchasima,"Nakhon Ratchasima, Thailand",51,2014,28,2014
Thailand,Samut Prakan,"Samut Prakan, Thailand",50,2014,28,2014
Thailand,Chiang Rai,"Chiang Rai, Thailand",49,2014,27,2014
Thailand,Pathum Thani,"Pathum Thani, Thailand",48,2014,26,2014
Thailand,Sa Kaeo,"Sa Kaeo, Thailand",47,2014,26,2014
Thailand,Chiang Mai,"Chiang Mai, Thailand",45,2014,25,2014
Thailand,Nonthaburi,"Nonthaburi, Thailand",45,2014,25,2014
Thailand,Nan,"Nan, Thailand",45,2014,25,2014
Thailand,Lamphun,"Lamphun, Thailand",44,2014,24,2014
Thailand,Songkhla,"Songkhla, Thailand",44,2014,24,2014
Thailand,Bangkok,"Bangkok, Thailand",42,2014,23,2014
Thailand,Mae Hong Son,"Mae Hong Son, Thailand",42,2014,23,2014
Thailand,Phayao,"Phayao, Thailand",41,2014,22,2014
Thailand,Rayong,"Rayong, Thailand",41,2014,22,2014
