country,city,mean_pm10_ug_per_m3,year,mean_pm2.5_ug_per_m3,year2,city_country
United States of America,"Bishop, CA",14,2014,7,2014,"Bishop, CA, United States of America"
United States of America,"Jacksonville, FL",14,2014,7,2014,"Jacksonville, FL, United States of America"
United States of America,"San Andreas,Calaveras,CA",14,2014,7,2014,"San Andreas,Calaveras,CA, United States of America"
United States of America,"Asheville, NC",14,2014,7,2014,"Asheville, NC, United States of America"
United States of America,"Athens, OH",14,2014,7,2014,"Athens, OH, United States of America"
United States of America,"Durham, NC",14,2014,7,2014,"Durham, NC, United States of America"
United States of America,"Emmetsburg,Palo Alto,IA",14,2014,7,2014,"Emmetsburg,Palo Alto,IA, United States of America"
United States of America,"Greeley, CO",14,2014,7,2014,"Greeley, CO, United States of America"
United States of America,"Greenville, NC",14,2014,7,2014,"Greenville, NC, United States of America"
United States of America,"Kenansville,Duplin,NC",14,2014,7,2014,"Kenansville,Duplin,NC, United States of America"
United States of America,"New Orleans-Metairie-Kenner, LA",14,2014,7,2014,"New Orleans-Metairie-Kenner, LA, United States of America"
United States of America,"Spruce Pine,Mitchell,NC",14,2014,7,2014,"Spruce Pine,Mitchell,NC, United States of America"
United States of America,"Alexandria, LA",14,2014,7,2014,"Alexandria, LA, United States of America"
United States of America,"Bellingham, WA",14,2014,7,2014,"Bellingham, WA, United States of America"
United States of America,"Hamilton,Ravalli,MT",14,2014,7,2014,"Hamilton,Ravalli,MT, United States of America"
United States of America,"Juneau, AK",14,2014,7,2014,"Juneau, AK, United States of America"
United States of America,"Lincoln, NE",14,2014,7,2014,"Lincoln, NE, United States of America"
United States of America,"Not in a City,Montgomery,IA",14,2014,7,2014,"Not in a City,Montgomery,IA, United States of America"
United States of America,"Rumford (census name for Rumford Compact),Oxford,ME",14,2014,7,2014,"Rumford (census name for Rumford Compact),Oxford,ME, United States of America"
United States of America,"Santa Rosa-Petaluma, CA",14,2014,7,2014,"Santa Rosa-Petaluma, CA, United States of America"
United States of America,"Atlantic City, NJ",14,2014,7,2014,"Atlantic City, NJ, United States of America"
United States of America,"Las Vegas-Paradise, NV",14,2014,7,2014,"Las Vegas-Paradise, NV, United States of America"
United States of America,"Minneapolis-St. Paul-Bloomington, MN-WI",14,2014,7,2014,"Minneapolis-St. Paul-Bloomington, MN-WI, United States of America"
United States of America,"Hartford-West Hartford-East Hartford, CT",14,2014,7,2014,"Hartford-West Hartford-East Hartford, CT, United States of America"
United States of America,"Hilo, HI",14,2014,7,2014,"Hilo, HI, United States of America"
United States of America,"Lynchburg, VA",14,2014,7,2014,"Lynchburg, VA, United States of America"
United States of America,"Eugene-Springfield, OR",13,2014,7,2014,"Eugene-Springfield, OR, United States of America"
United States of America,"Sacramento--Arden-Arcade--Roseville, CA",13,2014,7,2014,"Sacramento--Arden-Arcade--Roseville, CA, United States of America"
United States of America,"Houma-Bayou Cane-Thibodaux, LA",13,2014,7,2014,"Houma-Bayou Cane-Thibodaux, LA, United States of America"
United States of America,"Lewiston-Auburn, ME",13,2014,7,2014,"Lewiston-Auburn, ME, United States of America"
United States of America,"Ogden-Clearfield, UT",13,2014,7,2014,"Ogden-Clearfield, UT, United States of America"
United States of America,"Sioux Falls, SD",13,2014,7,2014,"Sioux Falls, SD, United States of America"
United States of America,"Baraboo, WI",13,2014,7,2014,"Baraboo, WI, United States of America"
United States of America,"Charlottesville, VA",13,2014,7,2014,"Charlottesville, VA, United States of America"
United States of America,"Grand Junction, CO",13,2014,7,2014,"Grand Junction, CO, United States of America"
United States of America,"Grants Pass, OR",13,2014,7,2014,"Grants Pass, OR, United States of America"
United States of America,"Jamesville,Martin,NC",13,2014,7,2014,"Jamesville,Martin,NC, United States of America"
United States of America,"Not in a City,Jackson,NC",13,2014,7,2014,"Not in a City,Jackson,NC, United States of America"
United States of America,"Albany-Schenectady-Troy, NY",13,2014,7,2014,"Albany-Schenectady-Troy, NY, United States of America"
United States of America,"Rochester, NY",13,2014,7,2014,"Rochester, NY, United States of America"
United States of America,"Yakima, WA",13,2014,7,2014,"Yakima, WA, United States of America"
United States of America,"Boone, NC",13,2014,7,2014,"Boone, NC, United States of America"
United States of America,"Colusa,Colusa,CA",13,2014,7,2014,"Colusa,Colusa,CA, United States of America"
United States of America,"Poughkeepsie-Newburgh-Middletown, NY",13,2014,7,2014,"Poughkeepsie-Newburgh-Middletown, NY, United States of America"
United States of America,"Sierra Vista-Douglas, AZ",13,2014,7,2014,"Sierra Vista-Douglas, AZ, United States of America"
United States of America,"Lake Charles, LA",13,2014,7,2014,"Lake Charles, LA, United States of America"
United States of America,"Augusta-Waterville, ME",13,2014,7,2014,"Augusta-Waterville, ME, United States of America"
United States of America,"Spokane, WA",13,2014,7,2014,"Spokane, WA, United States of America"
United States of America,"Denver-Aurora, CO",13,2014,7,2014,"Denver-Aurora, CO, United States of America"
United States of America,"Provo-Orem, UT",12,2014,7,2014,"Provo-Orem, UT, United States of America"
United States of America,"Lakeland, FL",12,2014,7,2014,"Lakeland, FL, United States of America"
United States of America,"Detroit Lakes,Becker,MN",12,2014,6,2014,"Detroit Lakes,Becker,MN, United States of America"
United States of America,"Not in a City,Richland,MT",12,2014,6,2014,"Not in a City,Richland,MT, United States of America"
United States of America,"Pocatello, ID",12,2014,6,2014,"Pocatello, ID, United States of America"
United States of America,"Duluth, MN-WI",12,2014,6,2014,"Duluth, MN-WI, United States of America"
United States of America,"Boulder, CO",12,2014,6,2014,"Boulder, CO, United States of America"
United States of America,"Cortina Indian Rancheria,Colusa,CA",12,2014,6,2014,"Cortina Indian Rancheria,Colusa,CA, United States of America"
United States of America,"Syracuse, NY",12,2014,6,2014,"Syracuse, NY, United States of America"
United States of America,"Wilmington, NC",12,2014,6,2014,"Wilmington, NC, United States of America"
United States of America,"Boston-Cambridge-Quincy, MA-NH",12,2014,6,2014,"Boston-Cambridge-Quincy, MA-NH, United States of America"
United States of America,"Portland-Vancouver-Beaverton, OR-WA",12,2014,6,2014,"Portland-Vancouver-Beaverton, OR-WA, United States of America"
United States of America,"Salt Lake City, UT",12,2014,6,2014,"Salt Lake City, UT, United States of America"
United States of America,"Tampa-St. Petersburg-Clearwater, FL",12,2014,6,2014,"Tampa-St. Petersburg-Clearwater, FL, United States of America"
United States of America,"San Jose-Sunnyvale-Santa Clara, CA",12,2014,6,2014,"San Jose-Sunnyvale-Santa Clara, CA, United States of America"
United States of America,"Worcester, MA",12,2014,6,2014,"Worcester, MA, United States of America"
United States of America,"Concord, NH",12,2014,6,2014,"Concord, NH, United States of America"
United States of America,"Fort Collins-Loveland, CO",12,2014,6,2014,"Fort Collins-Loveland, CO, United States of America"
United States of America,"Grand Island, NE",12,2014,6,2014,"Grand Island, NE, United States of America"
United States of America,"Seattle-Tacoma-Bellevue, WA",11,2014,6,2014,"Seattle-Tacoma-Bellevue, WA, United States of America"
United States of America,"Albuquerque, NM",11,2014,6,2014,"Albuquerque, NM, United States of America"
United States of America,"Orlando-Kissimmee, FL",11,2014,6,2014,"Orlando-Kissimmee, FL, United States of America"
United States of America,"Bennington, VT",11,2014,6,2014,"Bennington, VT, United States of America"
United States of America,"Brigham City, UT",11,2014,6,2014,"Brigham City, UT, United States of America"
United States of America,"Lebanon, NH-VT",11,2014,6,2014,"Lebanon, NH-VT, United States of America"
United States of America,"Rochester, MN",11,2014,6,2014,"Rochester, MN, United States of America"
United States of America,"Yuma, AZ",11,2014,6,2014,"Yuma, AZ, United States of America"
United States of America,"Logan, UT-ID",11,2014,6,2014,"Logan, UT-ID, United States of America"
United States of America,"Manistee,Manistee,MI",11,2014,6,2014,"Manistee,Manistee,MI, United States of America"
United States of America,"Sault Ste. Marie, MI",11,2014,6,2014,"Sault Ste. Marie, MI, United States of America"
United States of America,"St. Cloud, MN",11,2014,6,2014,"St. Cloud, MN, United States of America"
United States of America,"Williston, ND",11,2014,6,2014,"Williston, ND, United States of America"
United States of America,"Miami-Fort Lauderdale-Pompano Beach, FL",11,2014,6,2014,"Miami-Fort Lauderdale-Pompano Beach, FL, United States of America"
United States of America,"Corning, NY",11,2014,6,2014,"Corning, NY, United States of America"
United States of America,"Rapid City, SD",11,2014,6,2014,"Rapid City, SD, United States of America"
United States of America,"Cape Coral-Fort Myers, FL",11,2014,6,2014,"Cape Coral-Fort Myers, FL, United States of America"
United States of America,"Mount Vernon-Anacortes, WA",11,2014,6,2014,"Mount Vernon-Anacortes, WA, United States of America"
United States of America,"Not in a City,Powder River,MT",11,2014,6,2014,"Not in a City,Powder River,MT, United States of America"
United States of America,"Pittsfield, MA",11,2014,6,2014,"Pittsfield, MA, United States of America"
United States of America,"Manchester-Nashua, NH",10,2014,5,2014,"Manchester-Nashua, NH, United States of America"
United States of America,"Springfield, MA",10,2014,5,2014,"Springfield, MA, United States of America"
United States of America,"Tucson, AZ",10,2014,5,2014,"Tucson, AZ, United States of America"
United States of America,"Marshall, MN",10,2014,5,2014,"Marshall, MN, United States of America"
United States of America,"Providence-New Bedford-Fall River, RI-MA",10,2014,5,2014,"Providence-New Bedford-Fall River, RI-MA, United States of America"
United States of America,"Colorado Springs, CO",10,2014,5,2014,"Colorado Springs, CO, United States of America"
United States of America,"Pueblo, CO",10,2014,5,2014,"Pueblo, CO, United States of America"
United States of America,"Cadillac, MI",10,2014,5,2014,"Cadillac, MI, United States of America"
United States of America,"Carson City, NV",10,2014,5,2014,"Carson City, NV, United States of America"
United States of America,"Not in a City,Rosebud,MT",10,2014,5,2014,"Not in a City,Rosebud,MT, United States of America"
United States of America,"Ukiah, CA",10,2014,5,2014,"Ukiah, CA, United States of America"
United States of America,"Not in a City,Sublette,WY",9,2014,5,2014,"Not in a City,Sublette,WY, United States of America"
United States of America,"Santa Cruz-Watsonville, CA",9,2014,5,2014,"Santa Cruz-Watsonville, CA, United States of America"
United States of America,"Sheridan, WY",9,2014,5,2014,"Sheridan, WY, United States of America"
United States of America,"Burlington-South Burlington, VT",9,2014,5,2014,"Burlington-South Burlington, VT, United States of America"
United States of America,"Helena, MT",9,2014,5,2014,"Helena, MT, United States of America"
United States of America,"Torrington, CT",9,2014,5,2014,"Torrington, CT, United States of America"
United States of America,"Anchorage, AK",9,2014,5,2014,"Anchorage, AK, United States of America"
United States of America,"Brainerd, MN",9,2014,5,2014,"Brainerd, MN, United States of America"
United States of America,"Fargo, ND-MN",9,2014,4,2014,"Fargo, ND-MN, United States of America"
United States of America,"Not in a City,Oliver,ND",8,2014,4,2014,"Not in a City,Oliver,ND, United States of America"
United States of America,"Salinas, CA",8,2014,4,2014,"Salinas, CA, United States of America"
United States of America,"Bremerton-Silverdale, WA",8,2014,4,2014,"Bremerton-Silverdale, WA, United States of America"
United States of America,"Redding, CA",8,2014,4,2014,"Redding, CA, United States of America"
United States of America,"Bismarck, ND",8,2014,4,2014,"Bismarck, ND, United States of America"
United States of America,"Laconia, NH",8,2014,4,2014,"Laconia, NH, United States of America"
United States of America,"Not in a City,Mercer,ND",8,2014,4,2014,"Not in a City,Mercer,ND, United States of America"
United States of America,"Watertown, SD",8,2014,4,2014,"Watertown, SD, United States of America"
United States of America,"Kapaa, HI",8,2014,4,2014,"Kapaa, HI, United States of America"
United States of America,"Not in a City,Hancock,ME",8,2014,4,2014,"Not in a City,Hancock,ME, United States of America"
United States of America,"Not in a City,Lake,MN",8,2014,4,2014,"Not in a City,Lake,MN, United States of America"
United States of America,"Not in a City,Phillips,MT",8,2014,4,2014,"Not in a City,Phillips,MT, United States of America"
United States of America,"Gillette, WY",7,2014,4,2014,"Gillette, WY, United States of America"
United States of America,"Not in a City,Dunn,ND",7,2014,4,2014,"Not in a City,Dunn,ND, United States of America"
United States of America,"Not in a City,Fergus,MT",7,2014,4,2014,"Not in a City,Fergus,MT, United States of America"
United States of America,"Not in a City,Jackson,SD",7,2014,4,2014,"Not in a City,Jackson,SD, United States of America"
United States of America,"Honolulu, HI",7,2014,4,2014,"Honolulu, HI, United States of America"
United States of America,"Eureka-Arcata-Fortuna, CA",7,2014,4,2014,"Eureka-Arcata-Fortuna, CA, United States of America"
United States of America,"Clearlake, CA",7,2014,4,2014,"Clearlake, CA, United States of America"
United States of America,"Dickinson, ND",7,2014,4,2014,"Dickinson, ND, United States of America"
United States of America,"Not in a City,Burke,ND",7,2014,4,2014,"Not in a City,Burke,ND, United States of America"
United States of America,"Battlement Mesa,Garfield,CO",7,2014,3,2014,"Battlement Mesa,Garfield,CO, United States of America"
United States of America,"Farmington, NM",6,2014,3,2014,"Farmington, NM, United States of America"
United States of America,"Cheyenne, WY",6,2014,3,2014,"Cheyenne, WY, United States of America"
United States of America,"Not in a City,Essex,NY",6,2014,3,2014,"Not in a City,Essex,NY, United States of America"
United States of America,"Not in a City,McKenzie,ND",5,2014,3,2014,"Not in a City,McKenzie,ND, United States of America"
United States of America,"Not in a City,Custer,SD",4,2014,2,2014,"Not in a City,Custer,SD, United States of America"
United States of America,"Not in a City,Converse,WY",4,2014,2,2014,"Not in a City,Converse,WY, United States of America"
